Type,FullName,Label
TQSQ,/SaoMartinho/SaoMartinho/Qualidade/SQC/Queries/PointDataSelectQuery,PointDataSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/Qualidade/SQC/Queries/LimitesSelectQuery,LimitesSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/Qualidade/SQC/Queries/CustonChartSelectQuery,CustonChartSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/Qualidade/SQC/Queries/ComboMaterialSelectQuery,ComboMaterialSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/Qualidade/SQC/Queries/AreaComboSelectQuery,AreaComboSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/Qualidade/SQC/Queries/PieChartSelectQuery,PieChartSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/Qualidade/SQC/Queries/PointCommentsSelectQuery,PointCommentsSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/Qualidade/SQC/Queries/ResultadosSelectQuery,ResultadosSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/Qualidade/SQC/Queries/ComboEquipamentoSelectQuery,ComboEquipamentoSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/WebService/Queries/WebService_Safra_Plano,WebService_Safra_Plano
TQSQ,/SaoMartinho/SaoMartinho/WebService/Queries/WebService_Safra_Real,WebService_Safra_Real
TRX,SaoMartinho/WebService/Transactions/WebServiceSafraPlanoTransaction,WebServiceSafraPlanoTransaction
TRX,SaoMartinho/WebService/Transactions/WebServiceSafraTransaction,WebServiceSafraTransaction
TRX,SaoMartinho/INS/Transaction/TrxInsumos,TrxInsumos
TRX,SaoMartinho/INS/Transaction/TrxMesSafra,TrxMesSafra
TRX,SaoMartinho/INS/Transaction/TrxExecScan,TrxExecScan
TRX,SaoMartinho/INS/Transaction/TrxInsumosGrafico,TrxInsumosGrafico
TRX,SaoMartinho/INS/Transaction/TrxInsumosApontamento,TrxInsumosApontamento
TRX,SaoMartinho/INS/Transaction/TrxAtualizaInsumos,TrxAtualizaInsumos
TQSQ,/SaoMartinho/SaoMartinho/INS/Query/SqlValoresInsumoFixedQuery,SqlValoresInsumoFixedQuery
TQSQ,/SaoMartinho/SaoMartinho/INS/Query/SqlBuscaScanGroupsPorGruposFixedQuery,SqlBuscaScanGroupsPorGruposFixedQuery
TQSQ,/SaoMartinho/SaoMartinho/INS/Query/SqlMetricasInsumoGraficoSemanaFixedQuery,SqlMetricasInsumoGraficoSemanaFixedQuery
TQSQ,/SaoMartinho/SaoMartinho/INS/Query/SqlChecaExisteValorFixedQuery,SqlChecaExisteValorFixedQuery
TQSQ,/SaoMartinho/SaoMartinho/INS/Query/SqlGrupoInsumoFixedQuery,SqlGrupoInsumoFixedQuery
TQSQ,/SaoMartinho/SaoMartinho/INS/Query/SqlMetricasInsumoGraficoDiaFixedQuery,SqlMetricasInsumoGraficoDiaFixedQuery
TQSQ,/SaoMartinho/SaoMartinho/INS/Query/SqlMetricasInsumoFixedQuery,SqlMetricasInsumoFixedQuery
TQSQ,/SaoMartinho/SaoMartinho/INS/Query/SqlMetricasInsumoGraficoMesFixedQuery,SqlMetricasInsumoGraficoMesFixedQuery
TQXC,/SaoMartinho/SaoMartinho/INS/Query/XctInsumosGrafico,XctInsumosGrafico
TQSQ,/SaoMartinho/SaoMartinho/INS/Query/SqlAnoSafraFixedQuery,SqlAnoSafraFixedQuery
TQSQ,/SaoMartinho/SaoMartinho/INS/Query/SqlInsumoFixedQuery,SqlInsumoFixedQuery
TQSQ,/SaoMartinho/SaoMartinho/INS/Query/SqlValoresPrevistoAnteriorInsumoFixedQuery,SqlValoresPrevistoAnteriorInsumoFixedQuery
TQSQ,/SaoMartinho/SaoMartinho/INS/Query/SqlInfoSafraFixedQuery,SqlInfoSafraFixedQuery
TQXC,/SaoMartinho/SaoMartinho/VP/Queries/IndicadorXacuteQuery,IndicadorXacuteQuery
TRX,SaoMartinho/VP/Transactions/GridTransaction,GridTransaction
TQXC,/SaoMartinho/SaoMartinho/REL/Queries/XacuteRelatorioExterno,XacuteRelatorioExterno
TQXC,/SaoMartinho/SaoMartinho/REL/Queries/XacuteRelatorioIndustrial,XacuteRelatorioIndustrial
TQSQ,/SaoMartinho/SaoMartinho/REL/Queries/RendimentoFermentativoSelectQuery,RendimentoFermentativoSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/REL/Queries/MetricaBalancoARTSelectQuery,MetricaBalancoARTSelectQuery
TQXC,/SaoMartinho/SaoMartinho/REL/Queries/RELBartARTXct,RELBartARTXct
TRX,SaoMartinho/REL/Transactions/trxRelatorioIndustrial,trxRelatorioIndustrial
TRX,SaoMartinho/REL/Transactions/RelatorioExterno,RelatorioExterno
TRX,SaoMartinho/REL/Transactions/RELBartARTTrx,RELBartARTTrx
TRX,SaoMartinho/USM/PN/TRANSACTION/InsertPrevistos,InsertPrevistos
TRX,SaoMartinho/USM/PN/TRANSACTION/SincResultados1,SincResultados1
TRX,SaoMartinho/USM/PN/TRANSACTION/PainelUSMMetasTransaction,PainelUSMMetasTransaction
TRX,SaoMartinho/USM/PN/TRANSACTION/LimpaLogPainel,LimpaLogPainel
TRX,SaoMartinho/USM/PN/TRANSACTION/SincResultados,SincResultados
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_LIMPA_LOG,SP_LIMPA_LOG
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_SELECT_GRUPO,SP_SELECT_GRUPO
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_SELECT_CARAC_TABELA,SP_SELECT_CARAC_TABELA
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/PainelSetorSelectQuery,PainelSetorSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/ED_USM,ED_USM
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_INSERIR_CARAC_AREA,SP_INSERIR_CARAC_AREA
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/InsertPrevistos,InsertPrevistos
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_SELECT_CARAC_AREA,SP_SELECT_CARAC_AREA
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_INSERIR_MATERIAL,SP_INSERIR_MATERIAL
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_USM_PAINEL_INSERT_SETOR,SP_USM_PAINEL_INSERT_SETOR
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_SELECT_GRP_CARAC,SP_SELECT_GRP_CARAC
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_GET_PAINEL_AREA,SP_GET_PAINEL_AREA
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_INSERT_AREA,SP_INSERT_AREA
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_SELECT_ENSAIO_LIMITE,SP_SELECT_ENSAIO_LIMITE
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/EC_USC_DataSource,EC_USC_DataSource
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/RT_UIR_DataSource,RT_UIR_DataSource
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_INSERIR_TP_ANALISE,SP_INSERIR_TP_ANALISE
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_SELECT_AREA_SETOR,SP_SELECT_AREA_SETOR
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_INSERIR_RESULTADO,SP_INSERIR_RESULTADO
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/RT_USM,RT_USM
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_DIRETRIZ_SELECT,SP_DIRETRIZ_SELECT
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/EC_UIR,EC_UIR
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_SELECT_PAINEL_CARAC,SP_SELECT_PAINEL_CARAC
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_SELECT_GRP_ANALISE,SP_SELECT_GRP_ANALISE
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_SELECT_ENSAIO_GRP,SP_SELECT_ENSAIO_GRP
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_DIRETRIZ_MANTER,SP_DIRETRIZ_MANTER
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_SELECT_PAINEL_VALOR,SP_SELECT_PAINEL_VALOR
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_MANTER_GANALISE,SP_MANTER_GANALISE
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/RT_UIR,RT_UIR
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_SELECT_MATERIAL_AREA,SP_SELECT_MATERIAL_AREA
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/EC_USC,EC_USC
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_SELECT_PAINEL_MATERIAL,SP_SELECT_PAINEL_MATERIAL
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_INSERIR_LCL_COLETA,SP_INSERIR_LCL_COLETA
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/RT_USC_DataSource,RT_USC_DataSource
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_INSERT_MATERIAL_AREA,SP_INSERT_MATERIAL_AREA
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_SELECT_INDICADOR,SP_SELECT_INDICADOR
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/EC_UIR_DataSource,EC_UIR_DataSource
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/RT_USC,RT_USC
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_SELECT_ENSAIO_AREA,SP_SELECT_ENSAIO_AREA
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_INSERT_ENSAIO_AREA,SP_INSERT_ENSAIO_AREA
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_INSERIR_LOG,SP_INSERIR_LOG
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_SELECT_PREVI_MOAGEM,SP_SELECT_PREVI_MOAGEM
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/LISTA_LIMITES_PAINEL,LISTA_LIMITES_PAINEL
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_UPDATE_LIMITE,SP_UPDATE_LIMITE
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_SELECT_COUNT_GRUPO,SP_SELECT_COUNT_GRUPO
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_INSERIR_ENSAIO,SP_INSERIR_ENSAIO
TQSQ,/SaoMartinho/SaoMartinho/USM/PN/QUERY/SP_SELECT_MATERIAL_GRP_ANALISE,SP_SELECT_MATERIAL_GRP_ANALISE
TRX,SaoMartinho/PTI/Transaction/GridGauge,GridGauge
TRX,SaoMartinho/PTI/Transaction/Chart_Relacao,Chart_Relacao
TRX,SaoMartinho/PTI/Transaction/Chart,Chart
TQSQ,/SaoMartinho/SaoMartinho/PTI/Queries/SQL_INDICADORES,SQL_INDICADORES
TQXC,/SaoMartinho/SaoMartinho/PTI/Queries/Xct_Chart_Relacao,Xct_Chart_Relacao
TQXC,/SaoMartinho/SaoMartinho/PTI/Queries/XCT_GRID_GAUGES,XCT_GRID_GAUGES
TQSQ,/SaoMartinho/SaoMartinho/PTI/Queries/SQL_PLAN_METAS,SQL_PLAN_METAS
TQXC,/SaoMartinho/SaoMartinho/PTI/Queries/Xct_Chart,Xct_Chart
TQSQ,/SaoMartinho/SaoMartinho/DE/Queries/DEValorVariaveisSelectQuery,DEValorVariaveisSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/DE/Queries/DEVariavelDeleteQuery,DEVariavelDeleteQuery
TQSQ,/SaoMartinho/SaoMartinho/DE/Queries/DEValorDeleteQuery,DEValorDeleteQuery
TQSQ,/SaoMartinho/SaoMartinho/DE/Queries/DEValoresVariavelDeleteQuery,DEValoresVariavelDeleteQuery
TQSQ,/SaoMartinho/SaoMartinho/DE/Queries/DEVariavelSelectQuery,DEVariavelSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/DE/Queries/DEVariavelUpdateQuery,DEVariavelUpdateQuery
TQSQ,/SaoMartinho/SaoMartinho/DE/Queries/DEVariavelInsertQuery,DEVariavelInsertQuery
TQSQ,/SaoMartinho/SaoMartinho/DE/Queries/DESelectQuery,DESelectQuery
TQSQ,/SaoMartinho/SaoMartinho/DE/Queries/DEValorInsertQuery,DEValorInsertQuery
TQSQ,/SaoMartinho/SaoMartinho/DE/Queries/DEValorUpdateQuery,DEValorUpdateQuery
TQSQ,/SaoMartinho/SaoMartinho/DE/Queries/DEFrequenciaSelectQuery,DEFrequenciaSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/DE/Queries/DEUnidadeMedidaSelectQuery,DEUnidadeMedidaSelectQuery
TRX,SaoMartinho/EF/Transaction/Relatorio,Relatorio
TRX,SaoMartinho/EF/Transaction/CategoriaCommand,CategoriaCommand
TRX,SaoMartinho/EF/Transaction/SubCategoriaCommand,SubCategoriaCommand
TRX,SaoMartinho/EF/Transaction/EquipamentoCommand,EquipamentoCommand
TRX,SaoMartinho/EF/Transaction/ApontamentoCommand,ApontamentoCommand
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/ApontamentoInsertQuery,ApontamentoInsertQuery
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/EquipamentoDeleteQuery,EquipamentoDeleteQuery
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/ApontamentoUpdateQuery,ApontamentoUpdateQuery
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/ApontamentoSelectQuery,ApontamentoSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/ObservacoesSelectQuery,ObservacoesSelectQuery
TQXC,/SaoMartinho/SaoMartinho/EF/Query/RelatorioXacuteQuery,RelatorioXacuteQuery
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/EquipamentoComboSelectQuery,EquipamentoComboSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/ApontamentoRelatorioSelectQuery,ApontamentoRelatorioSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/CategoriaDeleteQuery,CategoriaDeleteQuery
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/EquipamentoUpdateQuery,EquipamentoUpdateQuery
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/ApontamentoDeleteQuery,ApontamentoDeleteQuery
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/EquipamentoSelectQuery,EquipamentoSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/EquipamentoInsertQuery,EquipamentoInsertQuery
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/SubCategoriaComboSelectQuery,SubCategoriaComboSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/SubCategoriaInsertQuery,SubCategoriaInsertQuery
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/SubCategoriaUpdateQuery,SubCategoriaUpdateQuery
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/SubCategoriaSelectQuery,SubCategoriaSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/CategoriaComboSelectQuery,CategoriaComboSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/CategoriaSelectQuery,CategoriaSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/CategoriaUpdateQuery,CategoriaUpdateQuery
TQSQ,/SaoMartinho/SaoMartinho/EF/Query/CategoriaInsertQuery,CategoriaInsertQuery
TRX,SaoMartinho/TSA/Transaction/trxLeDadosAt,trxLeDadosAt
TRX,SaoMartinho/TSA/Transaction/trxLeHistorico,trxLeHistorico
TRX,SaoMartinho/TSA/Transaction/trxListaTag,trxListaTag
TQSQ,/SaoMartinho/SaoMartinho/TSA/Query/qryLeDadosAt,qryLeDadosAt
TQSQ,/SaoMartinho/SaoMartinho/TSA/Query/qryLeHistorico,qryLeHistorico
TQSQ,/SaoMartinho/SaoMartinho/TSA/Query/qryListaTag,qryListaTag
TQXC,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/painelMaquinasParadasXacute,painelMaquinasParadasXacute
TQSQ,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/UBV_MAQUINA_Filtro_SelectQuery,UBV_MAQUINA_Filtro_SelectQuery
TQSQ,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/UBV_PARADA_Maquina_SelectQuery,UBV_PARADA_Maquina_SelectQuery
TQSQ,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/UBV_PARADA_MAQUINA,UBV_PARADA_MAQUINA
TQSQ,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/UBV_PARADA_Ins,UBV_PARADA_Ins
TQSQ,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/UBV_PARADA_Upd,UBV_PARADA_Upd
TQSQ,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/UBV_MAQUI_COMPO_Maquina_SelectQuery,UBV_MAQUI_COMPO_Maquina_SelectQuery
TQSQ,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/UBV_COMPO_MOTIV_Componente_SelectQuery,UBV_COMPO_MOTIV_Componente_SelectQuery
TQSQ,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/UBV_MAQUI_TIPO_SelectQuery,UBV_MAQUI_TIPO_SelectQuery
TQSQ,/SaoMartinho/SaoMartinho/Parada_Agricola/Queries/UBV_MOTIVO_CAUSA_Motivo_SelectQuery,UBV_MOTIVO_CAUSA_Motivo_SelectQuery
TRX,SaoMartinho/Parada_Agricola/Transactions/painelMaquinasParadas_new,painelMaquinasParadas_new
TQSQ,/SaoMartinho/SaoMartinho/RBD/Queries/JustificativaSelectQuery,JustificativaSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/RBD/Queries/JustificativaUpdateQuery,JustificativaUpdateQuery
TQSQ,/SaoMartinho/SaoMartinho/RBD/Queries/JustificativaInsertQuery,JustificativaInsertQuery
TQXC,/SaoMartinho/SaoMartinho/RBD/Queries/AtualizaJustificativaXacute,AtualizaJustificativaXacute
TRX,SaoMartinho/RBD/Transactions/AtualizaJustificativa,AtualizaJustificativa
TQSQ,/SaoMartinho/SaoMartinho/PNIndicadores/Query/SP_getIndicCentro,SP_getIndicCentro
TQSQ,/SaoMartinho/SaoMartinho/PNIndicadores/Query/SP_getDadosGrafico,SP_getDadosGrafico
TQSQ,/SaoMartinho/SaoMartinho/PNIndicadores/Query/SP_getIndicPainel,SP_getIndicPainel
TQSQ,/SaoMartinho/SaoMartinho/PNIndicadores/Query/SP_getCentro,SP_getCentro
TQSQ,/SaoMartinho/SaoMartinho/PNIndicadores/Query/SP_deleteIndicCentro,SP_deleteIndicCentro
TQSQ,/SaoMartinho/SaoMartinho/PNIndicadores/Query/SP_createIndicCentro,SP_createIndicCentro
TQSQ,/SaoMartinho/SaoMartinho/PNIndicadores/Query/SP_getRealAcumIndic,SP_getRealAcumIndic
TQSQ,/SaoMartinho/SaoMartinho/PNIndicadores/Query/SP_getIndicDispCentro,SP_getIndicDispCentro
TQSQ,/SaoMartinho/SaoMartinho/PNIndicadores/Query/SP_getPrevAcumIndic,SP_getPrevAcumIndic
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/UpdateDataFinalUltimaVersao,UpdateDataFinalUltimaVersao
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoGraficoProjecaoMetricasDadosSelectQuery,PlanoGraficoProjecaoMetricasDadosSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/ComboTipoSelectQuery,ComboTipoSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/Centro,Centro
TQXC,/SaoMartinho/SaoMartinho/global/Queries/TickerAcumuladoXacuteQuery,TickerAcumuladoXacuteQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoGrupoPRCTempSelectQuery,PlanoGrupoPRCTempSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/safraPercentSelectQuery,safraPercentSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/SQL_GET_TIPOS_INTER,SQL_GET_TIPOS_INTER
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/GetSafraDatas,GetSafraDatas
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/EDAmostraIDSelectQuery,EDAmostraIDSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/ComboCaracteristicaSelectQuery,ComboCaracteristicaSelectQuery
TQXC,/SaoMartinho/SaoMartinho/global/Queries/Xct_Material,Xct_Material
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/SQL_UPD_INTERFACE,SQL_UPD_INTERFACE
TQXC,/SaoMartinho/SaoMartinho/global/Queries/Xct_Centro,Xct_Centro
TQXC,/SaoMartinho/SaoMartinho/global/Queries/TickerXacuteQuery,TickerXacuteQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/ComboEquipamentoAllSelectQuery,ComboEquipamentoAllSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/Select_Plano_Meta,Select_Plano_Meta
TQXC,/SaoMartinho/SaoMartinho/global/Queries/PlanoGraficoHistoricoXacuteQuery,PlanoGraficoHistoricoXacuteQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/SQL_INS_INTERFACE_LOG,SQL_INS_INTERFACE_LOG
TQXC,/SaoMartinho/SaoMartinho/global/Queries/SafraInfoXacuteQuery,SafraInfoXacuteQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/LocalVigenciaPassadoSelectQuery,LocalVigenciaPassadoSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/LocalVigenciaSelectQuery,LocalVigenciaSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/connDefaultMetricaUSM,connDefaultMetricaUSM
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/TipoVigenciaSelectQuery,TipoVigenciaSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/Insert_Plano_Meta,Insert_Plano_Meta
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/BuscaVersoesSafraAtualSelectQuery,BuscaVersoesSafraAtualSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/GetLastVersion,GetLastVersion
TQXC,/SaoMartinho/SaoMartinho/global/Queries/IndicadoresXacuteQuery,IndicadoresXacuteQuery
TQXC,/SaoMartinho/SaoMartinho/global/Queries/IndicadorVolumeXacuteQuery,IndicadorVolumeXacuteQuery
TQXC,/SaoMartinho/SaoMartinho/global/Queries/PlanoGraficoProjecaoXacuteQuery,PlanoGraficoProjecaoXacuteQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/SafraListSelectQuery,SafraListSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/MaterialVigenciaSelectQuery,MaterialVigenciaSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/AreaSelectQuery,AreaSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/AtualizaVersoesSafraAtualUpdateQuery,AtualizaVersoesSafraAtualUpdateQuery
TQXC,/SaoMartinho/SaoMartinho/global/Queries/Xct_Plano_Safra,Xct_Plano_Safra
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/SafraGrupoListSelectQuery,SafraGrupoListSelectQuery
TQXC,/SaoMartinho/SaoMartinho/global/Queries/PlanoGrupoRelatorioTempXacuteQuery,PlanoGrupoRelatorioTempXacuteQuery
TQXC,/SaoMartinho/SaoMartinho/global/Queries/PlanoGrupoRelatorioXacuteQuery,PlanoGrupoRelatorioXacuteQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/Material,Material
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/BuscaVersaoPrevistoMetaSelectQueryBKP,BuscaVersaoPrevistoMetaSelectQueryBKP
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoGraficoProjecaoMetricasSelectQuery,PlanoGraficoProjecaoMetricasSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoRelatorioMetricasHistoricoSemanaSelectQuery,PlanoRelatorioMetricasHistoricoSemanaSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/SafraInfoSelectQuery,SafraInfoSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoGrupoFormulaPRCSelectQuery,PlanoGrupoFormulaPRCSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoFormulaSafraWeekMonth,PlanoFormulaSafraWeekMonth
TQXC,/SaoMartinho/SaoMartinho/global/Queries/Ano,Ano
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/CaracteristicasSelectQuery,CaracteristicasSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/AtualizaHorasHorarioVeraoUpdateQuery,AtualizaHorasHorarioVeraoUpdateQuery
TQXC,/SaoMartinho/SaoMartinho/global/Queries/ComboXacuteQuery,ComboXacuteQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/SQL_GET_INTERFACES,SQL_GET_INTERFACES
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/Get_Centros,Get_Centros
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/ComboMaterialSelectQuery,ComboMaterialSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/ComboLocalSelectQuery,ComboLocalSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoGrupoPRCSelectQuery,PlanoGrupoPRCSelectQuery
TQXC,/SaoMartinho/SaoMartinho/global/Queries/CalendarioGrupoXacuteQuery,CalendarioGrupoXacuteQuery
TQXC,/SaoMartinho/SaoMartinho/global/Queries/XacuteSafraPercent,XacuteSafraPercent
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/ComboMaterialAllSelectQuery,ComboMaterialAllSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/EquipamentoVigenciaSelectQuery,EquipamentoVigenciaSelectQuery
TQXC,/SaoMartinho/SaoMartinho/global/Queries/PlanoRelatorioXacuteQuery,PlanoRelatorioXacuteQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/EquipamentoSelectQuery,EquipamentoSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/LocalSelectQuery,LocalSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoRelatorioMetricasHistoricoMesSelectQuery,PlanoRelatorioMetricasHistoricoMesSelectQuery
TQXC,/SaoMartinho/SaoMartinho/global/Queries/ComboVersaoXacuteQuery,ComboVersaoXacuteQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/BuscaVersaoPrevistoMetaSelectQuery,BuscaVersaoPrevistoMetaSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/TipoVigenciaPassadoSelectQuery,TipoVigenciaPassadoSelectQuery
TQSQ,/SaoMartinho/SaoMartinho/global/Queries/PlanoRelatorioMetricasHistoricoDiaSelectQuery,PlanoRelatorioMetricasHistoricoDiaSelectQuery
