SOURCE_TYPE,SOURCE_NAME,EDGES,TARGET_TYPE,TARGET_NAME
TRX,TrxAvisos,QUERY,TQSQ,SqlAvisosAtivosFixedQuery
TRX,ProducaoOnLine,QUERY,TQSQ,PainelMetasMetricSelectQuery
TRX,ProducaoOnLine,QUERY,TQSQ,PainelMetasECSelectQuery
TRX,ProducaoOnLine,QUERY,TQSQ,PainelMetasECCurrentSelectQuery
TRX,TrxConfigGrupos,QUERY,TQSQ,SqlConfigCommand
TRX,TrxConfigGrupos,QUERY,TQSQ,SqlConfigGetIdGrupoFixedQuery
TRX,TrxConfigGrupos,QUERY,TQSQ,SqlConfigListaGruposOrdenadosFixedQuery
TRX,TrxGeraGraficos,QUERY,TQSQ,SqlIndicadoresDestaquePeriodoFixedQuery
TRX,TrxGeraGraficos,CALL,TRX,TrxProducaoOnLine
TRX,TrxGeraGraficos,CALL,TRX,SafraInfoTransaction
TRX,TrxIndicadoresDestaque,QUERY,TQSQ,SqlIndicadoresFixedQuery
TRX,TrxIndicadoresDestaque,QUERY,TQSQ,SqlIndicadoresDestaquePeriodoFixedQuery
TRX,TrxIndicadoresDestaque,CALL,TRX,TrxProducaoOnLine
TRX,TrxIndicadoresDestaque,CALL,TRX,SafraInfoTransaction
TQSQ,SqlMsgGetIdAvisoFixedQuery,SELECT,TABLE,DUAL
TQSQ,SqlIndicadoresPorGrupoFixedQuery,SELECT,TABLE,PAI_CONFIG_INDICADOR
TQSQ,SqlIndicadoresPorGrupoFixedQuery,SELECT,TABLE,METRICA.AP_METRICDEFINITIONS
TQSQ,SqlConfigGetIdGrupoFixedQuery,SELECT,TABLE,DUAL
TQSQ,SqlConfigListaGruposFixedQuery,SELECT,TABLE,PAI_GRUPO_INDICADOR
TQSQ,SqlAvisosAtivosFixedQuery,SELECT,TABLE,PAI_AVISO
TQSQ,SqlIndicadoresDestaquePeriodoFixedQuery,SELECT,TABLE,METRICA.AP_METRICHISTORY
TQSQ,SqlIndicadoresDestaquePeriodoFixedQuery,SELECT,TABLE,METRICA.AP_METRICDEFINITIONS
TQSQ,SqlIndicadoresDestaquePeriodoFixedQuery,SELECT,TABLE,PAI_CONFIG_INDICADOR
TQSQ,SqlIndicadoresDestaquePorDataPeriodoIndicFixedQuery,SELECT,TABLE,METRICA.AP_METRICHISTORY
TQSQ,SqlIndicadoresDestaquePorDataPeriodoIndicFixedQuery,SELECT,TABLE,METRICA.AP_METRICDEFINITIONS
TQSQ,SqlConfigListaIndicadoresPorGrupoFixedQuery,SELECT,TABLE,PAI_CONFIG_INDICADOR
TQSQ,SqlConfigListaIndicadoresPorGrupoFixedQuery,SELECT,TABLE,PAI_GRUPO_INDICADOR
TQSQ,SqlInformacoesPainelFixedQuery,SELECT,TABLE,PAI_CONFIG_INDICADOR
TQSQ,SqlInformacoesPainelFixedQuery,SELECT,TABLE,PAI_GRUPO_INDICADOR
TQSQ,SqlInformacoesPainelFixedQuery,SELECT,TABLE,PAI_AVISO
TQSQ,SqlInformacoesPainelFixedQuery,SELECT,TABLE,PAI_CONFIG_TELA
TQXC,XctGeraInformacoesGrafico,CALL,TRX,TrxGeraInformacoesGrafico
TQSQ,SqlGruposIndicadoresFixedQuery,SELECT,TABLE,PAI_GRUPO_INDICADOR
TQSQ,SqlConfigListaGruposOrdenadosFixedQuery,SELECT,TABLE,PAI_GRUPO_INDICADOR
TQSQ,SqlConfigListaMetricasFixedQuery,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,SqlIndicadoresFixedQuery,SELECT,TABLE,PAI_CONFIG_INDICADOR
TQSQ,SqlIndicadoresFixedQuery,SELECT,TABLE,METRICA.AP_METRICDEFINITIONS
TQSQ,SqlMsgAvisosPorStatusFixedQuery,SELECT,TABLE,PAI_AVISO
TRX,GetListaCausaEfeitoMetrica,QUERY,TQSQ,GetDadosMetricaNaData
TRX,GetListaCausaEfeitoMetrica,CALL,TRX,GetDadosVariavelData
TRX,GetListaCausaEfeitoMetrica,QUERY,TQSQ,GetMetricaDetailsInDate
TRX,GetListaCausaEfeitoMetrica,QUERY,TQSQ,MetricaExpression_IDtoNameSelectQuery
TRX,GetListaCausaEfeitoMetrica,CALL,TRX,SafraInfoTransaction
TRX,GetListaCausaEfeitoMetrica,QUERY,TQSQ,GetMetaSelectQuery
TRX,GetListaCausaEfeitoMetrica,QUERY,TQSQ,GetLimitesLabSelectQuery
TRX,GetValorMetricaNaData,QUERY,TQSQ,GetValorMetricaNaData
TRX,GetDadosVariavelData,QUERY,TQSQ,EngineMetricQueryAgendamentoSelectQuery
TRX,GetDadosVariavelData,CALL,TRX,GetRecordSetFonte
TRX,LogExec_LimpaLog,QUERY,TQSQ,LogExec_sp_limpaLog
TRX,GetValorMedidorNaData,QUERY,TQSQ,GetDadosExistenciaMedidor
TRX,GetValorMedidorNaData,QUERY,TQSQ,GetParamMedidorLaboratorioSelectQuery
TRX,GetValorMedidorNaData,QUERY,TQSQ,CurrentValueMedidorLaboratorioT1
TRX,GetValorMedidorNaData,QUERY,TQSQ,CurrentValueMedicaoMedidor
TRX,GetValorMedidorNaData,QUERY,TQSQ,GetResumoAjustesMedicaoMedidor
TRX,GetValorMedidorNaData,QUERY,TQSQ,CurrentFatorConversaoMedidor
TRX,GetRecordSetFonte,QUERY,TQSQ,Query_DbMES
TRX,GetRecordSetFonte,QUERY,TQSQ,EngineMetricTestaNivelMetrica
TRX,GetRecordSetFonte,QUERY,TQSQ,EngineMetricNivelScanGroup
TRX,GetRecordSetFonte,QUERY,TQSQ,Query_MetricasFonteCalculo
TRX,GetRecordSetFonte,CALL,TRX,EngineLogTXT
TRX,EngineCalculationManagementScreen,QUERY,TQSQ,scangroupsMgntScreenQuery
TRX,EngineCalculationManagementScreen,CALL,TRX,IntSAP_Prev_Acum_RFC
TRX,EngineCalculationManagementScreen,CALL,TRX,IntSAP_Prev_Real_RFC
TRX,EngineCalculationManagementScreen,CALL,TRX,IntSAP_Prev_Meta_RFC
TRX,EngineCalculationManagementScreen,CALL,TRX,EngineGranulometry
TRX,EngineCalculationManagementScreen,CALL,TRX,EngineGranulometryPE
TRX,Sendmail,QUERY,TQSQ,SendMailDestinationSelectQuery
TRX,Sendmail,CALL,TRX,SafraInfoTransaction
TRX,Sendmail,QUERY,TQSQ,SendMailSelectQuery
TRX,EngineNova_1,QUERY,TQSQ,EngineMetricDistinctSelectQuery
TRX,EngineNova_1,QUERY,TQSQ,EngineMetricSelectQuery
TRX,EngineNova_1,QUERY,TQSQ,EngineMetricHistoryInsertQuery
TRX,EngineNova_1,QUERY,TQSQ,EngineMetricNivelScanGroup
TRX,EngineNova_1,CALL,TRX,EngineLogTXT
TRX,EngineNova_1,CALL,TRX,GetRecordSetFonte
TRX,EngineNova_1,CALL,TRX,EngineCalculation
TRX,EngineLogTXT,QUERY,TQSQ,EngineMetricLogInsertQuery
TRX,EngineCalculation,CALL,TRX,EngineLogTXT
TRX,GetListaCausaEfeitoMetrica_BKP,QUERY,TQSQ,GetDadosMetricaNaData
TRX,GetListaCausaEfeitoMetrica_BKP,CALL,TRX,GetDadosVariavelData
TRX,GetListaCausaEfeitoMetrica_BKP,QUERY,TQSQ,GetMetricaDetailsInDate
TRX,GetListaCausaEfeitoMetrica_BKP,QUERY,TQSQ,MetricaExpression_IDtoNameSelectQuery
TRX,GetListaCausaEfeitoMetrica_BKP,CALL,TRX,SafraInfoTransaction
TRX,GetListaCausaEfeitoMetrica_BKP,QUERY,TQSQ,GetMetaSelectQuery
TRX,GetListaCausaEfeitoMetrica_BKP,QUERY,TQSQ,GetLimitesLabSelectQuery
TRX,GetListaMetricasExistenciaCurrentValue,QUERY,TQSQ,GetListaMetricasExistenciaSelectQuery
TRX,GetListaMetricasExistenciaCurrentValue,CALL,TRX,GetValorMetricaNaData
TRX,EngineCalculoDependecias,CALL,TRX,EngineCalculation
TRX,EngineCalculoDependecias,QUERY,TQSQ,EngineMetricHistoryInsertQuery
TRX,EngineCalculoDependecias,CALL,TRX,EngineMetricasDependentes
TRX,EngineCalculoDependecias,QUERY,TQSQ,EngineMetricEspecificaSelectQuery
TRX,EngineCalculoDependecias,QUERY,TQSQ,EngineMetricExpressionSelectQuery
TRX,EngineCalculoDependecias,CALL,TRX,GetRecordSetFonte
TRX,EngineCalculoDependecias,QUERY,TQSQ,EngineMetricQueryAgendamentoSelectQuery
TRX,EngineGranulometryPE,QUERY,TQSQ,EngineMetricGranulometryScanGroup
TRX,EngineGranulometryPE,CALL,TRX,EngineNova_1PE
TRX,EngineGranulometryPE,CALL,TRX,EngineLogTXT
TRX,EngineGranulometryPE,QUERY,TQSQ,GetSemana
TRX,EngineGranulometryPE,QUERY,TQSQ,VerificarSafraPE
TRX,EngineGranulometryPE,QUERY,TQSQ,GetStartEndDayWeek
TRX,GetListaDependenciasMetricaCurrentValue,QUERY,TQSQ,Query_MetricaExpressionIDtoName
TRX,GetListaDependenciasMetricaCurrentValue,CALL,TRX,GetValorMetricaNaData
TRX,EngineMetricasDependentes,QUERY,TQSQ,EngineMetricDependentesSelectQuery
TRX,queryViewTransaction,QUERY,TQSQ,IllumSQLQuery
TRX,queryViewTransaction,QUERY,TQSQ,GetSemana
TRX,queryViewTransaction,QUERY,TQSQ,queryViewGranulometrySelectQuery
TQXC,Xac_ListaValorTAGNadata,CALL,TRX,Trx_ListaValorTAGNadata
TQXC,Xac_ListaValorTAGNadata_RI_N01,CALL,TRX,Trx_ListaValorTAGNadata
TQSQ,SQLQuery_Metric_N9,SELECT,TABLE,AP_METRICHISTORY
TQSQ,SQLQuery_Metric_N9,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,SQLQuery_Metric_N9,SELECT,TABLE,AP_SCANGROUPS
TQSQ,SQLQuery_Metric_N5,SELECT,TABLE,AP_METRICHISTORY
TQSQ,SQLQuery_Metric_N5,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,SQLQuery_Metric_N5,SELECT,TABLE,AP_SCANGROUPS
TQSQ,SQLQuery_Metric_N13,SELECT,TABLE,AP_METRICHISTORY
TQSQ,SQLQuery_Metric_N13,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,SQLQuery_Metric_N13,SELECT,TABLE,AP_SCANGROUPS
TQSQ,SQLQuery_Metric_N12,SELECT,TABLE,AP_METRICHISTORY
TQSQ,SQLQuery_Metric_N12,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,SQLQuery_Metric_N12,SELECT,TABLE,AP_SCANGROUPS
TQSQ,SQLQuery_Metric_N4,SELECT,TABLE,AP_METRICHISTORY
TQSQ,SQLQuery_Metric_N4,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,SQLQuery_Metric_N4,SELECT,TABLE,AP_SCANGROUPS
TQSQ,SQLQuery_Metric_N8,SELECT,TABLE,AP_METRICHISTORY
TQSQ,SQLQuery_Metric_N8,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,SQLQuery_Metric_N8,SELECT,TABLE,AP_SCANGROUPS
TQSQ,SQLQuery_Metric_N3,SELECT,TABLE,AP_METRICHISTORY
TQSQ,SQLQuery_Metric_N3,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,SQLQuery_Metric_N3,SELECT,TABLE,AP_SCANGROUPS
TQSQ,SQLQuery_Metric_N15,SELECT,TABLE,AP_METRICHISTORY
TQSQ,SQLQuery_Metric_N15,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,SQLQuery_Metric_N15,SELECT,TABLE,AP_SCANGROUPS
TQSQ,SQLQuery_Metric_N18,SELECT,TABLE,AP_METRICHISTORY
TQSQ,SQLQuery_Metric_N18,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,SQLQuery_Metric_N18,SELECT,TABLE,AP_SCANGROUPS
TQSQ,SQLQuery_Metric_N14,SELECT,TABLE,AP_METRICHISTORY
TQSQ,SQLQuery_Metric_N14,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,SQLQuery_Metric_N14,SELECT,TABLE,AP_SCANGROUPS
TQSQ,SQLQuery_Metric_N2,SELECT,TABLE,AP_METRICHISTORY
TQSQ,SQLQuery_Metric_N2,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,SQLQuery_Metric_N2,SELECT,TABLE,AP_SCANGROUPS
TQSQ,SQLQuery_Metric_N10_DiaAnterior,SELECT,TABLE,AP_METRICHISTORY
TQSQ,SQLQuery_Metric_N10_DiaAnterior,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,SQLQuery_Metric_N10_DiaAnterior,SELECT,TABLE,AP_SCANGROUPS
TQSQ,SQLQuery_Metric_N17,SELECT,TABLE,AP_METRICHISTORY
TQSQ,SQLQuery_Metric_N17,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,SQLQuery_Metric_N17,SELECT,TABLE,AP_SCANGROUPS
TQSQ,SQLQuery_Metric_N1,SELECT,TABLE,AP_METRICHISTORY
TQSQ,SQLQuery_Metric_N1,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,SQLQuery_Metric_N1,SELECT,TABLE,AP_SCANGROUPS
TQSQ,SQLQuery_Metric_N16,SELECT,TABLE,AP_METRICHISTORY
TQSQ,SQLQuery_Metric_N16,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,SQLQuery_Metric_N16,SELECT,TABLE,AP_SCANGROUPS
TQSQ,SQLQuery_Metric_N11,SELECT,TABLE,AP_METRICHISTORY
TQSQ,SQLQuery_Metric_N11,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,SQLQuery_Metric_N11,SELECT,TABLE,AP_SCANGROUPS
TQSQ,SQLQuery_Metric_N7,SELECT,TABLE,AP_METRICHISTORY
TQSQ,SQLQuery_Metric_N7,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,SQLQuery_Metric_N7,SELECT,TABLE,AP_SCANGROUPS
TQSQ,SQLQuery_Metric_N6,SELECT,TABLE,AP_METRICHISTORY
TQSQ,SQLQuery_Metric_N6,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,SQLQuery_Metric_N6,SELECT,TABLE,AP_SCANGROUPS
TQSQ,SQLQuery_Metric_N10,SELECT,TABLE,AP_METRICHISTORY
TQSQ,SQLQuery_Metric_N10,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,SQLQuery_Metric_N10,SELECT,TABLE,AP_SCANGROUPS
TRX,GetRecordSetFontePE,QUERY,TQSQ,Query_DbMES
TRX,GetRecordSetFontePE,QUERY,TQSQ,EngineMetricTestaNivelMetrica
TRX,GetRecordSetFontePE,QUERY,TQSQ,EngineMetricNivelScanGroup
TRX,GetRecordSetFontePE,QUERY,TQSQ,Query_MetricasFonteCalculo
TRX,GetRecordSetFontePE,CALL,TRX,EngineLogTXT
TQSQ,MES_PonderacaoLabTag,SELECT,TABLE,UBV_ANALISE
TQSQ,MES_PonderacaoLabTag,SELECT,TABLE,UBV_QUALIDADE
TQXC,Xac_Horas_ParadaMoenda,CALL,TRX,Trx_Horas_ParadaMoenda
TQSQ,InsumosSelectQuery,SELECT,TABLE,UBV_VALORES_INSUMOS
TQSQ,InsumosSelectQuery,SELECT,TABLE,UBV_GRUPO_INSUMO
TRX,Trx_Horas_ParadaMoenda,QUERY,TQSQ,HorasParadaSelectQuery
TRX,Trx_Lab_PesoTagPI_Totalizacao,QUERY,TQSQ,LAB_ENSAIO_TOT
TRX,Trx_Lab_PesoTagPI_Totalizacao,QUERY,TQSQ,LAB_ENSAIO_TOT_INSERT
TRX,Trx_Lab_PesoTagPI_Totalizacao,QUERY,TQSQ,LAB_ENSAIO_TOT_SAFRA
TQSQ,HorasParadaSelectQuery,SELECT,TABLE,UBVISTA.SAP_PARADA_MOENDA
TQSQ,SAP_Prod,SELECT,TABLE,SAP_CRTLRECIPE_TYPE
TQSQ,SAP_Prod,SELECT,TABLE,SAP_CRHE
TQSQ,SAP_Prod,SELECT,TABLE,SAP_MSHD
TQSQ,SAP_Prod,SELECT,TABLE,SAP_MSEL
TQXC,Xac_Lab_PonderacaoMoagem,CALL,TRX,Trx_PonderacaoLabMoagem
TQSQ,MES_InsumosQuery,SELECT,TABLE,UBV_MATERIAL_INSUMOS
TQSQ,MES_InsumosQuery,SELECT,TABLE,UBV_INSUMOS_REAL
TQSQ,poderacaoLabMoagemSelectQuery,SELECT,TABLE,UBV_QUALIDADE
TQSQ,poderacaoLabMoagemSelectQuery,SELECT,TABLE,SAP_ZCAN03
TQSQ,datasSafraSelectQuery,SELECT,TABLE,UBV_SAFRA_DATAS
TQSQ,DataEntrySelectQuery,SELECT,TABLE,UBVISTA.UBV_DE_VARIAVEIS
TQSQ,DataEntrySelectQuery,SELECT,TABLE,UBVISTA.UBV_DE_VALORES
TQSQ,datasSafraPESelectQuery,SELECT,TABLE,UBV_SAFRA_DATAS_PE
TQSQ,PIMS_PesoPalhaQuery,SELECT,TABLE,PIMSCS.OUTR_PESAGENS
TQSQ,PIMS_PesoPalhaQuery,SELECT,TABLE,PIMSCS.CAD_PRODUTO
TQSQ,sapVarsSelectQuery,SELECT,TABLE,SAP_ZCAN02
TQSQ,sapVarsSelectQuery,SELECT,TABLE,SAP_ZCAN01
TQSQ,sapVarsSelectQuery,SELECT,TABLE,SAP_ZCAN03
TQSQ,sapVarsSelectQuery,SELECT,TABLE,UBVISTA.UBV_DE_VARIAVEIS
TQSQ,sapVarsSelectQuery,SELECT,TABLE,UBVISTA.UBV_DE_VALORES
TQSQ,sapVarsSelectQuery,SELECT,TABLE,UBVISTA.UBV_SAFRA_DATAS
TQSQ,sapVarsSelectQuery,SELECT,TABLE,UBVISTA.SAP_ZCAN02
TRX,Trx_PonderacaoLabMoagem,QUERY,TQSQ,poderacaoLabMoagemSelectQuery
TRX,Trx_PonderacaoLabMoagem,QUERY,TQSQ,LAB_descricaoAmostra
TRX,EngineQueryColumns,QUERY,TQSQ,IllumSQLQuery
TQSQ,EngineMetricProcessaAgendamento,PROC,PROC,pkg_metricasdb.sp_persistiragendamento
TQSQ,GetAcumulado,SELECT,TABLE,DUAL
TQSQ,EngineMetricGranulometryScanGroup,PROC,PROC,pkg_metricasout.sp_granunometryscangroup
TQSQ,GetSemana,SELECT,TABLE,DUAL
TQSQ,EngineMetricExpressionSelectQuery,SELECT,TABLE,TABLECASTGET_METRICTOID[PARAM.1]
TQSQ,EngineMetricExpressionSelectQuery,SELECT,TABLE,TO_TIMESTAMP'[PARAM.2]'
TQSQ,EngineMetricExpressionSelectQuery,SELECT,TABLE,RRRR
TQSQ,queryViewGranulometrySelectQuery,SELECT,TABLE,AP_GRANULOMETRY
TQSQ,EngineMetricLogInsertQuery,INSERT,TABLE,AP_LOGDATAHORAEXEC
TQSQ,EngineMetricDependentesSelectQuery,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,EngineMetricDependentesSelectQuery,SELECT,TABLE,AP_SCANGROUPS
TQSQ,EngineMetricTestaNivelMetrica,SELECT,TABLE,VW_MES_METRICDEFINITIONS
TQSQ,GetMetricaDetailsInDate,SELECT,TABLE,VW_AP_METRICEXPRESSION
TQSQ,EngineMetricHistoryInsertQuery,PROC,PROC,pkg_metricasdb.SP_PersistirMetricCurrentValue
TQSQ,EngineMetricHistoryInsertQuery,CALL,TRX,"*
"
TQSQ,EngineMetricHistoryInsertQuery,CALL,TRX,P_EVENTTIME
TQSQ,EngineMetricHistoryInsertQuery,CALL,TRX,P_METRICVALUE
TQSQ,EngineMetricHistoryInsertQuery,CALL,TRX,P_VALID
TQSQ,EngineMetricHistoryInsertQuery,CALL,TRX,P_LASTERROR
TQSQ,EngineMetricHistoryInsertQuery,CALL,TRX,P_DTHREFERENCIAINICIAL
TQSQ,EngineMetricHistoryInsertQuery,CALL,TRX,P_DTHREFERENCIAFINAL
TQSQ,EngineMetricHistoryInsertQuery,CALL,TRX,P_XMLPARAMETROS
TQSQ,EngineMetricHistoryInsertQuery,CALL,TRX,P_IDGRANULOMETRY
TQSQ,GetDia,SELECT,TABLE,DUAL
TQSQ,EngineMetricAgendamentoSelectQuery,SELECT,TABLE,AP_AGENDAATUALIZACAO
TQSQ,EngineMetricAgendamentoSelectQuery,SELECT,TABLE,AP_METRICHISTORY
TQSQ,EngineMetricAgendamentoInsertQuery,PROC,PROC,pkg_metricasdb.sp_metricagendamentoinsert
TQSQ,EngineMetricExpressionInDate,SELECT,TABLE,VW_AP_METRICEXPRESSION
TQSQ,GetMes,SELECT,TABLE,DUAL
TQSQ,EngineMetricQueryAgendamentoSelectQuery,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,EngineMetricQueryAgendamentoSelectQuery,SELECT,TABLE,AP_METRICEXPRESSION
TQSQ,EngineMetricQueryAgendamentoSelectQuery,SELECT,TABLE,AP_QUERYGROUP
TQSQ,EngineMetricEspecificaSelectQuery,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,EngineMetricEspecificaSelectQuery,SELECT,TABLE,AP_SCANGROUPS
TQSQ,queryViewSelectQuery,SELECT,TABLE,AP_QUERYGROUP
TQSQ,EngineMetricPendenciasSelectQuery,SELECT,TABLE,AP_METRICHISTORY
TQSQ,EngineMetricPendenciasSelectQuery,SELECT,TABLE,AP_AGENDAATUALIZACAO
TQSQ,EngineMetricPendenciasSelectQuery,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,EngineMetricPendenciasSelectQuery,SELECT,TABLE,AP_SCANGROUPS
TQSQ,EngineMetricDistinctSelectQuery_old,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,EngineMetricDistinctSelectQuery_old,SELECT,TABLE,DADOS
TQSQ,EngineMetricDistinctSelectQuery_old,SELECT,TABLE,AP_QUERYGROUP
TQSQ,EngineMetricDistinctSelectQuery_old,SELECT,TABLE,QG
TQSQ,EngineMetricNivelScanGroup,SELECT,TABLE,AP_SCANGROUPS
TQSQ,EngineMetricDistinctSelectQuery,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,EngineMetricDistinctSelectQuery,SELECT,TABLE,AP_METRICEXPRESSION
TQSQ,EngineMetricDistinctSelectQuery,SELECT,TABLE,AP_QUERYGROUP
TQSQ,EngineMetricSelectQuery,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,EngineMetricSelectQuery,SELECT,TABLE,AP_SCANGROUPS
TQSQ,EngineMetricSelectQuery,SELECT,TABLE,AP_METRICGRANULOMETRY
TQSQ,AP_LogsRotinaQuery,SELECT,TABLE,DUAL
TQSQ,AP_LogsRotinaQuery,SELECT,TABLE,AP_LOG
TQSQ,SendMailSelectQuery,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,AP_CadastroQueryGroups,SELECT,TABLE,AP_QUERYGROUP
TQSQ,AP_CadastroQueryGroups,SELECT,TABLE,AP_SCANGROUPS
TQSQ,AP_CadastroQueryGroups,SELECT,TABLE,VW_TPQUERY
TQXC,EngineNovaXacuteQuery,CALL,TRX,EngineNova_1
TQSQ,AP_CadastroQueryGroups1,SELECT,TABLE,AP_QUERYGROUP
TQSQ,AP_CadastroQueryGroups1,SELECT,TABLE,AP_SCANGROUPS
TQSQ,AP_CadastroQueryGroups1,SELECT,TABLE,VW_TPQUERY
TQSQ,ValIndicadorHistoricoDeleteQuery,DELETE,TABLE,AP_METRICPERIOD
TQSQ,AP_ParametroInsertDelete,PROC,PROC,PKG_ExistenciaDB.SP_PersistirParamExistencia
TQSQ,ValIndicadorSelectQuery,SELECT,TABLE,AP_DASH_METRICA
TQSQ,MConfigScangroupSelectQuery,SELECT,TABLE,AP_SCANGROUPS
TQXC,XacuteManualTransactionUserActivate,CALL,TRX,manualTransactionUserActivate
TQSQ,GetMetaSelectQuery,SELECT,TABLE,AP_METRICDEFINITIONS
TQXC,GetListaCausaEfeitoXacuteQuery,CALL,TRX,GetListaCausaEfeitoMetrica
TQSQ,MesExistenciaSelectedQuery,PROC,PROC,PKG_ExistenciaOUT.SP_SelectExistencia
TQSQ,GetDadosMetricaNaData,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,GetDadosMetricaNaData,SELECT,TABLE,AP_METRICHISTORY
TQSQ,GetDadosMetricaNaData,SELECT,TABLE,AP_GRANULOMETRY
TQSQ,GetComentariosDaMetrica,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,GetComentariosDaMetrica,SELECT,TABLE,AP_COMMENTSHISTORY
TQSQ,AP_LogsQuery,SELECT,TABLE,AP_LOG
TQSQ,AP_LogsQuery,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,AP_LogsQuery,SELECT,TABLE,AP_SCANGROUPS
TQSQ,AP_LogsQuery,SELECT,TABLE,AP_GRANULOMETRY
TQSQ,AP_ParametroExistencia,SELECT,TABLE,MES_PARAMETROS
TQSQ,MetricExpressionSelectQuery,SELECT,TABLE,VW_AP_METRICEXPRESSION
TQSQ,AP_ExistenciaUnidadeMedidaSelectQuery,SELECT,TABLE,DUAL
TQSQ,AP_ExistenciaUnidadeMedidaSelectQuery,SELECT,TABLE,MES_UNIDADEMEDIDA
TQSQ,GetListaMetricasExistenciaSelectQuery,PROC,PROC,pkg_metricasout.SP_MetricasExistencia
TQSQ,Ap_ParametrosExistenciaValorInsertQuery,PROC,PROC,pkg_existenciadb.sp_persistirparamexistvalor
TQXC,GetListaDependenciasMetricaCurrentValueXacuteQuery,CALL,TRX,GetListaDependenciasMetricaCurrentValue
TQSQ,Ap_ParametrosExistenciaValorSelectQuery,SELECT,TABLE,MES_PARAMETROSEXISTENCIAVALOR
TQSQ,BrowserTipoQuery,SELECT,TABLE,DUAL
TQSQ,BrowserTipoQuery,SELECT,TABLE,VW_TPQUERY
TQSQ,MesExistenciaInsertUpdateDelete,PROC,PROC,PKG_ExistenciaDB.SP_PERSISTIREXISTENCIA
TQSQ,MesExistenciaInsertUpdateDelete,CALL,TRX,"*
[PARAM.1]"
TQSQ,MES_ExistenciaIdExistenciaSelectQuery,SELECT,TABLE,MES_EXISTENCIA
TQSQ,AP_EstruturaMetricasSelectQuery,SELECT,TABLE,MES_ESTRUTURASMETRICA
TQXC,XacuteEngineGranulometryScanGroup,CALL,TRX,EngineGranulometry
TQXC,ValIndicadorActionsXacuteQuery,CALL,TRX,ValIndicadorActions
TQXC,EngineColumnsXacuteQuery,CALL,TRX,EngineQueryColumns
TQSQ,AP_PersistirMetricExpression,PROC,PROC,pkg_metricasdb.sp_persistirmetricexpression
TQSQ,AP_PersistirMetricExpression,CALL,TRX,"*
"
TQSQ,AP_PersistirMetricExpression,CALL,TRX,5
TQSQ,AP_PersistirMetricExpression,CALL,TRX,6
TQSQ,AP_PersistirMetricExpression,CALL,TRX,7
TQSQ,GetHistoricoDaMetricaConsolidadoMensalTransposto,SELECT,TABLE,AP_COMMENTSHISTORY
TQSQ,GetHistoricoDaMetricaConsolidadoMensalTransposto,SELECT,TABLE,AP_METRICHISTORY
TQSQ,GetHistoricoDaMetricaConsolidadoMensalTransposto,SELECT,TABLE,MES_METRICAVALORESLIMITES
TQSQ,GetHistoricoDaMetricaConsolidadoMensalTransposto,SELECT,TABLE,MES_METRICALIMITESMETRICA
TQSQ,GetHistoricoDaMetricaConsolidadoMensalTransposto,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,MConfigCategoriaSelectQuery,SELECT,TABLE,AP_CATEGORIES
TQSQ,GetLimitesLabSelectQuery,SELECT,TABLE,UBV_ENSAIO
TQSQ,GetHistoricoDaMetricaDispersaoMensal,PROC,PROC,pkg_metricasout.sp_GetDispersaoMensal
TQSQ,GetStartEndDayWeek,SELECT,TABLE,DUAL
TQSQ,AP_GetMetricaScangroup,SELECT,TABLE,AP_METRICDEFINITIONS
